PersonenID,Alter,Geschlecht,Beruf,Haushaltstyp,Wohnviertel,Startzeit,Endzeit,Startort,Zielort,Zweck,Entfernung_km,Verkehrsmittel,Multimodal
445,51,weiblich,Angestellt,Wohngemeinschaft,Grünwinkel,09:33,09:44,Tierpark Oberwald,Generalbundesanwalt,Heimweg,2.3,multimodal,ja
446,38,männlich,Rentner*in,Familie mit Kindern,Grünwinkel,06:57,07:28,Grünwettersbach,Hbf,Einkaufen,5.9,E-Scooter,nein
446,38,männlich,Rentner*in,Familie mit Kindern,Grünwinkel,08:40,09:08,Hbf,Rüppurr,Begleitung,6.6,zu Fuß,nein
446,38,männlich,Rentner*in,Familie mit Kindern,Grünwinkel,09:23,10:06,Rüppurr,Karlstraße,Arztbesuch,3.3,E-Scooter,nein
446,38,männlich,Rentner*in,Familie mit Kindern,Grünwinkel,10:35,11:08,Karlstraße,Grünwettersbach,Heimweg,5.7,zu Fuß,nein
447,47,weiblich,Angestellt,Paar ohne Kinder,Durlach,06:38,06:52,Stupferich,Durlach Zentrum,Schule/Uni,6.8,multimodal,ja
447,47,weiblich,Angestellt,Paar ohne Kinder,Durlach,08:30,08:45,Durlach Zentrum,Alter Schlachthof,Erholung,6.9,E-Scooter,nein
447,47,weiblich,Angestellt,Paar ohne Kinder,Durlach,09:15,09:41,Alter Schlachthof,Günther-Klotz-Anlage,Einkaufen,4.1,ÖPNV,nein
447,47,weiblich,Angestellt,Paar ohne Kinder,Durlach,12:24,13:05,Günther-Klotz-Anlage,Siemensallee,Sport,3.0,E-Scooter,nein
447,47,weiblich,Angestellt,Paar ohne Kinder,Durlach,15:11,15:34,Siemensallee,Tierpark Oberwald,Erholung,3.8,zu Fuß,nein
447,47,weiblich,Angestellt,Paar ohne Kinder,Durlach,21:21,21:36,Tierpark Oberwald,Landesbibliothek,Einkaufen,4.9,ÖPNV,nein
447,47,weiblich,Angestellt,Paar ohne Kinder,Durlach,05:47,05:57,Landesbibliothek,Palmbach,Freizeit,5.3,Auto,nein
447,47,weiblich,Angestellt,Paar ohne Kinder,Durlach,14:50,15:23,Palmbach,Südweststadt,Sport,3.9,zu Fuß,nein
447,47,weiblich,Angestellt,Paar ohne Kinder,Durlach,16:41,17:14,Südweststadt,Stupferich,Heimweg,5.9,Auto,nein
448,50,weiblich,Arbeitslos,alleinlebend,Grünwinkel,06:20,06:31,Marktplatz,Stadtmuseum Karlsruhe,Schule/Uni,3.2,E-Scooter,nein
448,50,weiblich,Arbeitslos,alleinlebend,Grünwinkel,07:08,07:52,Stadtmuseum Karlsruhe,St. Peter und Paul Kirche,Arztbesuch,6.1,ÖPNV,nein
448,50,weiblich,Arbeitslos,alleinlebend,Grünwinkel,10:41,11:13,St. Peter und Paul Kirche,Badisches Staatstheater,Sport,6.0,Auto,nein
448,50,weiblich,Arbeitslos,alleinlebend,Grünwinkel,11:58,12:28,Badisches Staatstheater,Blumenstraße,Einkaufen,2.7,Auto,nein
448,50,weiblich,Arbeitslos,alleinlebend,Grünwinkel,13:52,14:10,Blumenstraße,Stadtgarten,Arztbesuch,6.7,Fahrrad,nein
448,50,weiblich,Arbeitslos,alleinlebend,Grünwinkel,14:26,15:09,Stadtgarten,Botanischer Garten,Sport,4.2,zu Fuß,nein
448,50,weiblich,Arbeitslos,alleinlebend,Grünwinkel,15:52,16:15,Botanischer Garten,Kammertheater Karlsruhe,Sport,4.0,E-Scooter,nein
448,50,weiblich,Arbeitslos,alleinlebend,Grünwinkel,18:20,18:33,Kammertheater Karlsruhe,Marktplatz,Heimweg,3.5,multimodal,ja
449,45,weiblich,Angestellt,Wohngemeinschaft,Durlach,05:41,06:12,Kreativpark Alter Schlachthof,Sophienstraße,Sport,5.4,Fahrrad,nein
449,45,weiblich,Angestellt,Wohngemeinschaft,Durlach,08:57,09:29,Sophienstraße,Rheinpark,Einkaufen,3.7,Auto,nein
449,45,weiblich,Angestellt,Wohngemeinschaft,Durlach,12:10,12:22,Rheinpark,Badisches Staatstheater,Schule/Uni,4.8,zu Fuß,nein
449,45,weiblich,Angestellt,Wohngemeinschaft,Durlach,15:09,15:29,Badisches Staatstheater,Kriegsstraße,Sport,6.1,zu Fuß,nein
449,45,weiblich,Angestellt,Wohngemeinschaft,Durlach,18:07,18:35,Kriegsstraße,Kreativpark Alter Schlachthof,Heimweg,4.5,Fahrrad,nein
450,64,weiblich,Angestellt,Familie mit Kindern,Durlach,06:11,06:34,Badische Landesbibliothek,Sandkorn Theater,Begleitung,3.4,zu Fuß,nein
450,64,weiblich,Angestellt,Familie mit Kindern,Durlach,08:42,09:15,Sandkorn Theater,Schlossgarten,Schule/Uni,2.8,multimodal,ja
450,64,weiblich,Angestellt,Familie mit Kindern,Durlach,09:47,10:28,Schlossgarten,Siemensallee,Begleitung,3.7,Fahrrad,nein
450,64,weiblich,Angestellt,Familie mit Kindern,Durlach,14:32,14:50,Siemensallee,ZKM,Begleitung,2.9,multimodal,ja
450,64,weiblich,Angestellt,Familie mit Kindern,Durlach,15:36,16:00,ZKM,Rüppurrer Straße,Schule/Uni,5.5,Auto,nein
450,64,weiblich,Angestellt,Familie mit Kindern,Durlach,18:41,18:53,Rüppurrer Straße,Rheinhafen,Sport,6.9,ÖPNV,nein
450,64,weiblich,Angestellt,Familie mit Kindern,Durlach,20:56,21:06,Rheinhafen,Marotte Figurentheater,Begleitung,6.2,E-Scooter,nein
450,64,weiblich,Angestellt,Familie mit Kindern,Durlach,22:28,22:58,Marotte Figurentheater,Südweststadt,Schule/Uni,6.8,ÖPNV,nein
450,64,weiblich,Angestellt,Familie mit Kindern,Durlach,00:12,00:30,Südweststadt,Badische Landesbibliothek,Heimweg,3.4,zu Fuß,nein
451,50,männlich,Student*in,alleinlebend,Neureut,06:04,06:16,Grötzingen,Hohenwettersbach,Schule/Uni,5.1,E-Scooter,nein
451,50,männlich,Student*in,alleinlebend,Neureut,12:52,13:06,Hohenwettersbach,Hagsfeld,Arztbesuch,4.6,zu Fuß,nein
451,50,männlich,Student*in,alleinlebend,Neureut,13:49,14:31,Hagsfeld,Evangelische Stadtkirche,Schule/Uni,4.6,zu Fuß,nein
451,50,männlich,Student*in,alleinlebend,Neureut,20:30,20:40,Evangelische Stadtkirche,Rüppurrer Straße,Schule/Uni,2.1,multimodal,ja
451,50,männlich,Student*in,alleinlebend,Neureut,20:53,21:10,Rüppurrer Straße,Ständehaus,Sport,2.9,Auto,nein
451,50,männlich,Student*in,alleinlebend,Neureut,22:34,22:52,Ständehaus,Ettlinger Allee,Freizeit,3.7,Auto,nein
451,50,männlich,Student*in,alleinlebend,Neureut,00:25,00:45,Ettlinger Allee,St. Peter und Paul Kirche,Arbeit,5.0,multimodal,ja
451,50,männlich,Student*in,alleinlebend,Neureut,05:28,05:46,St. Peter und Paul Kirche,St. Konrad Kirche,Begleitung,5.2,Auto,nein
451,50,männlich,Student*in,alleinlebend,Neureut,12:03,12:44,St. Konrad Kirche,Grötzingen,Heimweg,6.1,multimodal,ja
452,22,weiblich,Schüler*in,Paar ohne Kinder,Knielingen,06:52,07:06,Grötzinger Straße,Pyramide am Marktplatz,Begleitung,7.6,Auto,nein
452,22,weiblich,Schüler*in,Paar ohne Kinder,Knielingen,15:13,15:32,Pyramide am Marktplatz,Erbprinzenstraße,Arztbesuch,6.2,Auto,nein
452,22,weiblich,Schüler*in,Paar ohne Kinder,Knielingen,15:59,16:39,Erbprinzenstraße,St. Peter und Paul Kirche,Sport,5.9,ÖPNV,nein
452,22,weiblich,Schüler*in,Paar ohne Kinder,Knielingen,19:14,19:37,St. Peter und Paul Kirche,Grötzingen,Erholung,7.3,Auto,nein
452,22,weiblich,Schüler*in,Paar ohne Kinder,Knielingen,20:59,21:18,Grötzingen,Grötzinger Straße,Heimweg,3.6,Fahrrad,nein
453,77,männlich,Arbeitslos,Paar ohne Kinder,Knielingen,05:34,05:56,FH Karlsruhe,Rüppurrer Straße,Sport,4.0,Auto,nein
453,77,männlich,Arbeitslos,Paar ohne Kinder,Knielingen,06:18,06:58,Rüppurrer Straße,Rüppurr,Sport,3.8,zu Fuß,nein
453,77,männlich,Arbeitslos,Paar ohne Kinder,Knielingen,12:14,12:33,Rüppurr,St. Konrad Kirche,Erholung,6.2,Fahrrad,nein
453,77,männlich,Arbeitslos,Paar ohne Kinder,Knielingen,16:49,17:07,St. Konrad Kirche,Rheinhafen,Erholung,5.1,Fahrrad,nein
453,77,männlich,Arbeitslos,Paar ohne Kinder,Knielingen,18:13,18:24,Rheinhafen,Durlach Zentrum,Arztbesuch,3.0,zu Fuß,nein
453,77,männlich,Arbeitslos,Paar ohne Kinder,Knielingen,01:17,01:33,Durlach Zentrum,FH Karlsruhe,Heimweg,3.9,zu Fuß,nein
454,78,weiblich,Rentner*in,alleinlebend,Innenstadt,06:27,06:47,Südweststadt,Ludwigsplatz,Einkaufen,4.5,Fahrrad,nein
454,78,weiblich,Rentner*in,alleinlebend,Innenstadt,07:58,08:10,Ludwigsplatz,Rintheim,Einkaufen,3.2,multimodal,ja
454,78,weiblich,Rentner*in,alleinlebend,Innenstadt,09:36,09:53,Rintheim,Städtisches Klinikum,Erholung,6.5,multimodal,ja
454,78,weiblich,Rentner*in,alleinlebend,Innenstadt,16:02,16:19,Städtisches Klinikum,Stadtgarten,Freizeit,7.6,E-Scooter,nein
454,78,weiblich,Rentner*in,alleinlebend,Innenstadt,16:56,17:36,Stadtgarten,Ständehaus,Begleitung,2.6,ÖPNV,nein
454,78,weiblich,Rentner*in,alleinlebend,Innenstadt,01:28,01:47,Ständehaus,Pyramide am Marktplatz,Begleitung,2.9,Fahrrad,nein
454,78,weiblich,Rentner*in,alleinlebend,Innenstadt,08:21,08:56,Pyramide am Marktplatz,ZKM,Erholung,5.0,Fahrrad,nein
454,78,weiblich,Rentner*in,alleinlebend,Innenstadt,14:09,14:24,ZKM,Europahalle,Arbeit,5.7,E-Scooter,nein
454,78,weiblich,Rentner*in,alleinlebend,Innenstadt,16:57,17:35,Europahalle,Südweststadt,Heimweg,5.0,zu Fuß,nein
455,65,männlich,Schüler*in,Paar ohne Kinder,Knielingen,05:46,06:26,Filmpalast am ZKM,Alter Schlachthof,Arztbesuch,6.5,E-Scooter,nein
455,65,männlich,Schüler*in,Paar ohne Kinder,Knielingen,07:36,07:47,Alter Schlachthof,Neureuter Hauptstraße,Erholung,5.0,multimodal,ja
455,65,männlich,Schüler*in,Paar ohne Kinder,Knielingen,09:21,09:38,Neureuter Hauptstraße,Blumenstraße,Freizeit,5.2,Auto,nein
455,65,männlich,Schüler*in,Paar ohne Kinder,Knielingen,10:42,11:12,Blumenstraße,FH Karlsruhe,Sport,7.8,E-Scooter,nein
455,65,männlich,Schüler*in,Paar ohne Kinder,Knielingen,11:52,12:20,FH Karlsruhe,Kaiserstraße,Arztbesuch,6.6,E-Scooter,nein
455,65,männlich,Schüler*in,Paar ohne Kinder,Knielingen,13:52,14:34,Kaiserstraße,Filmpalast am ZKM,Heimweg,3.6,multimodal,ja
456,36,weiblich,Selbstständig,alleinlebend,Innenstadt,05:59,06:37,Weiherfeld-Dammerstock,Rüppurrer Straße,Einkaufen,3.4,E-Scooter,nein
456,36,weiblich,Selbstständig,alleinlebend,Innenstadt,07:43,08:01,Rüppurrer Straße,Haid-und-Neu-Straße,Begleitung,4.6,Auto,nein
456,36,weiblich,Selbstständig,alleinlebend,Innenstadt,08:58,09:41,Haid-und-Neu-Straße,Citypark,Freizeit,7.6,Fahrrad,nein
456,36,weiblich,Selbstständig,alleinlebend,Innenstadt,17:02,17:29,Citypark,Durlacher Allee,Sport,7.0,ÖPNV,nein
456,36,weiblich,Selbstständig,alleinlebend,Innenstadt,17:55,18:37,Durlacher Allee,Europabad,Schule/Uni,5.3,E-Scooter,nein
456,36,weiblich,Selbstständig,alleinlebend,Innenstadt,19:52,20:19,Europabad,Grünwinkel,Freizeit,4.0,multimodal,ja
456,36,weiblich,Selbstständig,alleinlebend,Innenstadt,21:42,22:02,Grünwinkel,Weiherfeld-Dammerstock,Heimweg,5.3,Fahrrad,nein
457,21,männlich,Arbeitslos,Paar ohne Kinder,Innenstadt,05:30,05:43,Bismarckstraße,KIT Campus Süd,Sport,6.5,Fahrrad,nein
457,21,männlich,Arbeitslos,Paar ohne Kinder,Innenstadt,09:52,10:27,KIT Campus Süd,Friedrichsplatz,Einkaufen,4.3,E-Scooter,nein
457,21,männlich,Arbeitslos,Paar ohne Kinder,Innenstadt,11:12,11:27,Friedrichsplatz,Prinz-Max-Palais,Einkaufen,3.3,zu Fuß,nein
457,21,männlich,Arbeitslos,Paar ohne Kinder,Innenstadt,12:13,12:28,Prinz-Max-Palais,Ludwigsplatz,Freizeit,4.4,Fahrrad,nein
457,21,männlich,Arbeitslos,Paar ohne Kinder,Innenstadt,14:40,15:19,Ludwigsplatz,Bismarckstraße,Heimweg,6.3,multimodal,ja
458,52,weiblich,Rentner*in,Wohngemeinschaft,Innenstadt,06:39,06:54,Marktplatz,Oberreut,Begleitung,2.6,zu Fuß,nein
458,52,weiblich,Rentner*in,Wohngemeinschaft,Innenstadt,08:55,09:37,Oberreut,St. Stephan Kirche,Schule/Uni,2.6,zu Fuß,nein
458,52,weiblich,Rentner*in,Wohngemeinschaft,Innenstadt,09:54,10:19,St. Stephan Kirche,Bundesgerichtshof,Einkaufen,4.8,E-Scooter,nein
458,52,weiblich,Rentner*in,Wohngemeinschaft,Innenstadt,10:54,11:39,Bundesgerichtshof,Kaiserallee,Begleitung,6.2,ÖPNV,nein
458,52,weiblich,Rentner*in,Wohngemeinschaft,Innenstadt,14:07,14:36,Kaiserallee,Kanalweg,Schule/Uni,6.2,multimodal,ja
458,52,weiblich,Rentner*in,Wohngemeinschaft,Innenstadt,15:38,15:48,Kanalweg,Marktplatz,Heimweg,4.0,Auto,nein
459,66,weiblich,Student*in,Familie mit Kindern,Neureut,06:46,07:12,Europabad,Rheinpark,Begleitung,3.3,zu Fuß,nein
459,66,weiblich,Student*in,Familie mit Kindern,Neureut,07:40,07:53,Rheinpark,Gartenstraße,Freizeit,6.6,ÖPNV,nein
459,66,weiblich,Student*in,Familie mit Kindern,Neureut,08:26,08:44,Gartenstraße,Karlsbader Straße,Freizeit,5.3,Fahrrad,nein
459,66,weiblich,Student*in,Familie mit Kindern,Neureut,09:58,10:26,Karlsbader Straße,Grünwettersbach,Sport,3.6,Fahrrad,nein
459,66,weiblich,Student*in,Familie mit Kindern,Neureut,15:42,15:56,Grünwettersbach,Nordweststadt,Erholung,6.3,Fahrrad,nein
459,66,weiblich,Student*in,Familie mit Kindern,Neureut,16:42,17:14,Nordweststadt,Europabad,Heimweg,5.3,multimodal,ja
460,34,weiblich,Student*in,Paar ohne Kinder,Südweststadt,05:42,06:27,Hbf,Marktplatz,Erholung,5.9,Auto,nein
460,34,weiblich,Student*in,Paar ohne Kinder,Südweststadt,08:37,08:51,Marktplatz,Sophienstraße,Erholung,4.1,ÖPNV,nein
460,34,weiblich,Student*in,Paar ohne Kinder,Südweststadt,11:31,12:06,Sophienstraße,Städtisches Klinikum,Arbeit,3.5,Auto,nein
460,34,weiblich,Student*in,Paar ohne Kinder,Südweststadt,13:32,13:45,Städtisches Klinikum,Staatliche Kunsthalle Karlsruhe,Sport,2.7,Auto,nein
460,34,weiblich,Student*in,Paar ohne Kinder,Südweststadt,14:08,14:33,Staatliche Kunsthalle Karlsruhe,Rheinhafen,Einkaufen,6.1,Auto,nein
460,34,weiblich,Student*in,Paar ohne Kinder,Südweststadt,16:31,16:52,Rheinhafen,Hbf,Heimweg,4.0,Fahrrad,nein
461,61,männlich,Arbeitslos,Wohngemeinschaft,Durlach,06:38,07:11,Städtisches Klinikum,Botanischer Garten,Sport,4.1,zu Fuß,nein
461,61,männlich,Arbeitslos,Wohngemeinschaft,Durlach,15:25,15:51,Botanischer Garten,Europabad,Arbeit,7.0,ÖPNV,nein
461,61,männlich,Arbeitslos,Wohngemeinschaft,Durlach,16:13,16:51,Europabad,Europahalle,Begleitung,3.4,zu Fuß,nein
461,61,männlich,Arbeitslos,Wohngemeinschaft,Durlach,18:19,18:34,Europahalle,Durlacher Allee,Arbeit,6.1,ÖPNV,nein
461,61,männlich,Arbeitslos,Wohngemeinschaft,Durlach,20:04,20:27,Durlacher Allee,Städtisches Klinikum,Heimweg,6.3,multimodal,ja
462,45,weiblich,Angestellt,Paar ohne Kinder,Südweststadt,06:10,06:26,Fasanengarten,Waldstadt Zentrum,Arztbesuch,5.2,multimodal,ja
462,45,weiblich,Angestellt,Paar ohne Kinder,Südweststadt,09:11,09:21,Waldstadt Zentrum,Oststadt,Sport,7.4,multimodal,ja
462,45,weiblich,Angestellt,Paar ohne Kinder,Südweststadt,12:09,12:44,Oststadt,Schlossgarten,Freizeit,7.8,ÖPNV,nein
462,45,weiblich,Angestellt,Paar ohne Kinder,Südweststadt,15:33,16:11,Schlossgarten,Rüppurr,Arztbesuch,4.5,E-Scooter,nein
462,45,weiblich,Angestellt,Paar ohne Kinder,Südweststadt,19:00,19:28,Rüppurr,Schloss Gottesaue,Einkaufen,2.5,multimodal,ja
462,45,weiblich,Angestellt,Paar ohne Kinder,Südweststadt,20:27,20:50,Schloss Gottesaue,Staatliche Kunsthalle Karlsruhe,Arbeit,4.0,zu Fuß,nein
462,45,weiblich,Angestellt,Paar ohne Kinder,Südweststadt,21:51,22:33,Staatliche Kunsthalle Karlsruhe,Fasanengarten,Heimweg,4.9,ÖPNV,nein
463,47,männlich,Angestellt,Paar ohne Kinder,Knielingen,06:09,06:22,Blumenstraße,Rüppurrer Straße,Sport,2.7,E-Scooter,nein
463,47,männlich,Angestellt,Paar ohne Kinder,Knielingen,06:45,07:00,Rüppurrer Straße,Christuskirche,Sport,6.3,ÖPNV,nein
463,47,männlich,Angestellt,Paar ohne Kinder,Knielingen,09:41,10:01,Christuskirche,Friedrichsplatz,Freizeit,6.4,Auto,nein
463,47,männlich,Angestellt,Paar ohne Kinder,Knielingen,11:33,12:00,Friedrichsplatz,Blumenstraße,Heimweg,3.4,ÖPNV,nein
464,46,männlich,Schüler*in,alleinlebend,Grünwinkel,06:55,07:32,Schlossplatz,Oberreut,Schule/Uni,6.6,ÖPNV,nein
464,46,männlich,Schüler*in,alleinlebend,Grünwinkel,14:09,14:51,Oberreut,Grötzingen,Einkaufen,5.4,E-Scooter,nein
464,46,männlich,Schüler*in,alleinlebend,Grünwinkel,17:23,17:59,Grötzingen,Waldstadt Zentrum,Sport,3.4,ÖPNV,nein
464,46,männlich,Schüler*in,alleinlebend,Grünwinkel,01:26,01:42,Waldstadt Zentrum,Weiherfeld-Dammerstock,Freizeit,6.2,Auto,nein
464,46,männlich,Schüler*in,alleinlebend,Grünwinkel,02:14,02:43,Weiherfeld-Dammerstock,Günther-Klotz-Anlage,Einkaufen,6.2,multimodal,ja
464,46,männlich,Schüler*in,alleinlebend,Grünwinkel,09:05,09:22,Günther-Klotz-Anlage,Südweststadt,Begleitung,5.5,E-Scooter,nein
464,46,männlich,Schüler*in,alleinlebend,Grünwinkel,10:28,10:38,Südweststadt,Kriegsstraße,Freizeit,6.0,Auto,nein
464,46,männlich,Schüler*in,alleinlebend,Grünwinkel,18:52,19:34,Kriegsstraße,KIT Campus Süd,Arbeit,6.7,Fahrrad,nein
464,46,männlich,Schüler*in,alleinlebend,Grünwinkel,20:40,21:02,KIT Campus Süd,Schlossplatz,Heimweg,5.4,Auto,nein
465,63,männlich,Rentner*in,alleinlebend,Durlach,05:31,05:54,Christuskirche,Herrenstraße,Einkaufen,5.3,Fahrrad,nein
465,63,männlich,Rentner*in,alleinlebend,Durlach,06:19,06:35,Herrenstraße,ZKM,Sport,3.6,Auto,nein
465,63,männlich,Rentner*in,alleinlebend,Durlach,07:53,08:27,ZKM,Christuskirche,Heimweg,7.4,Fahrrad,nein
466,70,männlich,Arbeitslos,alleinlebend,Oststadt,06:51,07:30,Palmbach,Filmpalast am ZKM,Erholung,3.3,Auto,nein
466,70,männlich,Arbeitslos,alleinlebend,Oststadt,10:21,10:59,Filmpalast am ZKM,Waldstraße,Erholung,2.8,E-Scooter,nein
466,70,männlich,Arbeitslos,alleinlebend,Oststadt,12:27,13:07,Waldstraße,Palmbach,Heimweg,5.9,Fahrrad,nein
467,23,weiblich,Selbstständig,alleinlebend,Grünwinkel,05:37,06:01,Pyramide am Marktplatz,Südweststadt,Sport,5.1,Auto,nein
467,23,weiblich,Selbstständig,alleinlebend,Grünwinkel,06:38,07:20,Südweststadt,Neureut,Arztbesuch,3.1,Fahrrad,nein
467,23,weiblich,Selbstständig,alleinlebend,Grünwinkel,08:39,09:13,Neureut,Prinz-Max-Palais,Arztbesuch,5.0,Auto,nein
467,23,weiblich,Selbstständig,alleinlebend,Grünwinkel,09:38,10:02,Prinz-Max-Palais,Pyramide am Marktplatz,Heimweg,4.6,Auto,nein
468,52,weiblich,Schüler*in,alleinlebend,Knielingen,06:29,07:11,Waldstraße,Grötzingen,Freizeit,6.3,multimodal,ja
468,52,weiblich,Schüler*in,alleinlebend,Knielingen,11:18,11:40,Grötzingen,Marktplatz,Sport,6.0,Fahrrad,nein
468,52,weiblich,Schüler*in,alleinlebend,Knielingen,13:07,13:42,Marktplatz,Kammertheater Karlsruhe,Sport,4.6,E-Scooter,nein
468,52,weiblich,Schüler*in,alleinlebend,Knielingen,20:58,21:33,Kammertheater Karlsruhe,Bundesverfassungsgericht,Sport,4.6,zu Fuß,nein
468,52,weiblich,Schüler*in,alleinlebend,Knielingen,22:04,22:41,Bundesverfassungsgericht,Amerikahaus,Erholung,7.1,multimodal,ja
468,52,weiblich,Schüler*in,alleinlebend,Knielingen,23:26,23:45,Amerikahaus,Knielinger Allee,Arbeit,4.0,multimodal,ja
468,52,weiblich,Schüler*in,alleinlebend,Knielingen,00:35,01:04,Knielinger Allee,Evangelische Stadtkirche,Einkaufen,2.8,Auto,nein
468,52,weiblich,Schüler*in,alleinlebend,Knielingen,02:53,03:15,Evangelische Stadtkirche,Neureuter Hauptstraße,Begleitung,3.4,Fahrrad,nein
468,52,weiblich,Schüler*in,alleinlebend,Knielingen,04:20,04:37,Neureuter Hauptstraße,Waldstraße,Heimweg,3.8,E-Scooter,nein
469,77,männlich,Student*in,Familie mit Kindern,Oststadt,06:24,06:38,Rheinhafen,Kaiserstraße,Schule/Uni,3.9,Auto,nein
469,77,männlich,Student*in,Familie mit Kindern,Oststadt,13:19,13:33,Kaiserstraße,Europabad,Erholung,4.6,multimodal,ja
469,77,männlich,Student*in,Familie mit Kindern,Oststadt,15:33,16:01,Europabad,Marktplatz,Schule/Uni,7.2,Fahrrad,nein
469,77,männlich,Student*in,Familie mit Kindern,Oststadt,18:32,19:03,Marktplatz,Kanalweg,Einkaufen,2.1,Auto,nein
469,77,männlich,Student*in,Familie mit Kindern,Oststadt,01:41,01:58,Kanalweg,Rüppurrer Straße,Sport,3.9,ÖPNV,nein
469,77,männlich,Student*in,Familie mit Kindern,Oststadt,02:23,03:05,Rüppurrer Straße,Generalbundesanwalt,Einkaufen,5.2,ÖPNV,nein
469,77,männlich,Student*in,Familie mit Kindern,Oststadt,05:54,06:24,Generalbundesanwalt,Rheinhafen,Heimweg,7.0,multimodal,ja
470,58,männlich,Student*in,alleinlebend,Grünwinkel,06:17,06:58,Bismarckstraße,Christuskirche,Erholung,6.1,ÖPNV,nein
470,58,männlich,Student*in,alleinlebend,Grünwinkel,07:49,08:01,Christuskirche,FH Karlsruhe,Schule/Uni,3.3,multimodal,ja
470,58,männlich,Student*in,alleinlebend,Grünwinkel,08:41,09:09,FH Karlsruhe,Turmberg,Erholung,4.7,ÖPNV,nein
470,58,männlich,Student*in,alleinlebend,Grünwinkel,11:46,12:05,Turmberg,Karlstraße,Einkaufen,4.2,zu Fuß,nein
470,58,männlich,Student*in,alleinlebend,Grünwinkel,19:08,19:21,Karlstraße,Stupferich,Erholung,6.6,zu Fuß,nein
470,58,männlich,Student*in,alleinlebend,Grünwinkel,19:58,20:38,Stupferich,Bismarckstraße,Heimweg,6.9,E-Scooter,nein
471,54,männlich,Selbstständig,alleinlebend,Mühlburg,05:59,06:42,Oststadt,Blumenstraße,Arztbesuch,7.0,ÖPNV,nein
471,54,männlich,Selbstständig,alleinlebend,Mühlburg,12:17,12:59,Blumenstraße,Haid-und-Neu-Straße,Arztbesuch,2.5,multimodal,ja
471,54,männlich,Selbstständig,alleinlebend,Mühlburg,15:29,15:50,Haid-und-Neu-Straße,Oststadt,Heimweg,5.8,ÖPNV,nein
472,41,männlich,Arbeitslos,Wohngemeinschaft,Knielingen,06:27,07:03,Majolika Manufaktur,Hohenwettersbach,Freizeit,6.7,Auto,nein
472,41,männlich,Arbeitslos,Wohngemeinschaft,Knielingen,08:35,08:58,Hohenwettersbach,Beiertheim-Bulach,Einkaufen,3.8,multimodal,ja
472,41,männlich,Arbeitslos,Wohngemeinschaft,Knielingen,10:59,11:44,Beiertheim-Bulach,St. Konrad Kirche,Sport,4.9,multimodal,ja
472,41,männlich,Arbeitslos,Wohngemeinschaft,Knielingen,13:44,14:07,St. Konrad Kirche,Kanalweg,Arztbesuch,6.1,E-Scooter,nein
472,41,männlich,Arbeitslos,Wohngemeinschaft,Knielingen,16:39,16:50,Kanalweg,Schloss Karlsruhe,Sport,3.8,E-Scooter,nein
472,41,männlich,Arbeitslos,Wohngemeinschaft,Knielingen,17:16,17:47,Schloss Karlsruhe,Majolika Manufaktur,Heimweg,4.3,ÖPNV,nein
473,46,divers,Angestellt,alleinlebend,Knielingen,06:46,07:24,Schlossplatz,Grünwettersbach,Arbeit,5.2,ÖPNV,nein
473,46,divers,Angestellt,alleinlebend,Knielingen,08:56,09:26,Grünwettersbach,Fasanengarten,Arbeit,5.4,multimodal,ja
473,46,divers,Angestellt,alleinlebend,Knielingen,11:23,12:02,Fasanengarten,Landesbibliothek,Erholung,4.3,ÖPNV,nein
473,46,divers,Angestellt,alleinlebend,Knielingen,13:17,13:31,Landesbibliothek,Waldstadt Zentrum,Begleitung,5.4,Fahrrad,nein
473,46,divers,Angestellt,alleinlebend,Knielingen,19:34,20:09,Waldstadt Zentrum,Gartenstraße,Schule/Uni,2.9,Fahrrad,nein
473,46,divers,Angestellt,alleinlebend,Knielingen,22:07,22:26,Gartenstraße,Schlossplatz,Heimweg,5.6,zu Fuß,nein
474,66,männlich,Selbstständig,Familie mit Kindern,Grünwinkel,05:37,06:05,Nordweststadt,Hagsfeld,Erholung,6.2,Auto,nein
474,66,männlich,Selbstständig,Familie mit Kindern,Grünwinkel,08:23,08:58,Hagsfeld,Oststadt,Erholung,7.2,Fahrrad,nein
474,66,männlich,Selbstständig,Familie mit Kindern,Grünwinkel,13:14,13:24,Oststadt,Rüppurrer Straße,Freizeit,2.9,Fahrrad,nein
474,66,männlich,Selbstständig,Familie mit Kindern,Grünwinkel,22:23,22:59,Rüppurrer Straße,Hofgarten,Begleitung,4.2,Fahrrad,nein
474,66,männlich,Selbstständig,Familie mit Kindern,Grünwinkel,03:47,04:01,Hofgarten,Schloss Gottesaue,Arbeit,6.7,Auto,nein
474,66,männlich,Selbstständig,Familie mit Kindern,Grünwinkel,11:37,11:48,Schloss Gottesaue,Nordweststadt,Heimweg,3.6,Fahrrad,nein
475,63,männlich,Student*in,Wohngemeinschaft,Innenstadt,05:55,06:18,Sandkorn Theater,Marktplatz,Arztbesuch,3.6,Fahrrad,nein
475,63,männlich,Student*in,Wohngemeinschaft,Innenstadt,08:10,08:34,Marktplatz,ZKM,Arztbesuch,6.4,Fahrrad,nein
475,63,männlich,Student*in,Wohngemeinschaft,Innenstadt,09:59,10:36,ZKM,Sophienstraße,Arbeit,4.9,E-Scooter,nein
